Mnemonic,"Parent Mnemonic",Databank,"Data Family","Data Source","Units of Measure","First Observation",Frequency,"Name of Series",Jan-60,Feb-60,Mar-60,Apr-60,May-60,Jun-60,Jul-60,Aug-60,Sep-60,Oct-60,Nov-60,Dec-60,Jan-61,Feb-61,Mar-61,Apr-61,May-61,Jun-61,Jul-61,Aug-61,Sep-61,Oct-61,Nov-61,Dec-61,Jan-62,Feb-62,Mar-62,Apr-62,May-62,Jun-62,Jul-62,Aug-62,Sep-62,Oct-62,Nov-62,Dec-62,Jan-63,Feb-63,Mar-63,Apr-63,May-63,Jun-63,Jul-63,Aug-63,Sep-63,Oct-63,Nov-63,Dec-63,Jan-64,Feb-64,Mar-64,Apr-64,May-64,Jun-64,Jul-64,Aug-64,Sep-64,Oct-64,Nov-64,Dec-64,Jan-65,Feb-65,Mar-65,Apr-65,May-65,Jun-65,Jul-65,Aug-65,Sep-65,Oct-65,Nov-65,Dec-65,Jan-66,Feb-66,Mar-66,Apr-66,May-66,Jun-66,Jul-66,Aug-66,Sep-66,Oct-66,Nov-66,Dec-66,Jan-67,Feb-67,Mar-67,Apr-67,May-67,Jun-67,Jul-67,Aug-67,Sep-67,Oct-67,Nov-67,Dec-67,Jan-68,Feb-68,Mar-68,Apr-68,May-68,Jun-68,Jul-68,Aug-68,Sep-68,Oct-68,Nov-68,Dec-68,Jan-69,Feb-69,Mar-69,Apr-69,May-69,Jun-69,Jul-69,Aug-69,Sep-69,Oct-69,Nov-69,Dec-69,Feb-70,Mar-70,Apr-70,May-70,Jun-70,Jul-70,Aug-70,Sep-70,Oct-70,Nov-70,Dec-70,Jan-71,Feb-71,Mar-71,Apr-71,May-71,Jun-71,Jul-71,Aug-71,Sep-71,Oct-71,Nov-71,Dec-71,Jan-72,Feb-72,Mar-72,Apr-72,May-72,Jun-72,Jul-72,Aug-72,Sep-72,Oct-72,Nov-72,Dec-72,Jan-73,Feb-73,Mar-73,Apr-73,May-73,Jun-73,Jul-73,Aug-73,Sep-73,Oct-73,Nov-73,Dec-73,Jan-74,Feb-74,Mar-74,Apr-74,May-74,Jun-74,Jul-74,Aug-74,Sep-74,Oct-74,Nov-74,Dec-74,Jan-75,Feb-75,Mar-75,Apr-75,May-75,Jun-75,Jul-75,Aug-75,Sep-75,Oct-75,Nov-75,Dec-75,Jan-76,Feb-76,Mar-76,Apr-76,May-76,Jun-76,Jul-76,Aug-76,Sep-76,Oct-76,Nov-76,Dec-76,Jan-77,Feb-77,Mar-77,Apr-77,May-77,Jun-77,Jul-77,Aug-77,Sep-77,Oct-77,Nov-77,Dec-77,Jan-78,Feb-78,Mar-78,Apr-78,May-78,Jun-78,Jul-78,Aug-78,Sep-78,Oct-78,Nov-78,Dec-78,Jan-79,Feb-79,Mar-79,Apr-79,May-79,Jun-79,Jul-79,Aug-79,Sep-79,Oct-79,Nov-79,Dec-79,Jan-80,Feb-80,Mar-80,Apr-80,May-80,Jun-80,Jul-80,Aug-80,Sep-80,Oct-80,Nov-80,Dec-80,Jan-81,Feb-81,Mar-81,Apr-81,May-81,Jun-81,Jul-81,Aug-81,Sep-81,Oct-81,Nov-81,Dec-81,Jan-82,Feb-82,Mar-82,Apr-82,May-82,Jun-82,Jul-82,Aug-82,Sep-82,Oct-82,Nov-82,Dec-82,Jan-83,Feb-83,Mar-83,Apr-83,May-83,Jun-83,Jul-83,Aug-83,Sep-83,Oct-83,Nov-83,Dec-83,Jan-84,Feb-84,Mar-84,Apr-84,May-84,Jun-84,Jul-84,Aug-84,Sep-84,Oct-84,Nov-84,Dec-84,Jan-85,Feb-85,Mar-85,Apr-85,May-85,Jun-85,Jul-85,Aug-85,Sep-85,Oct-85,Nov-85,Dec-85,Jan-86,Feb-86,Mar-86,Apr-86,May-86,Jun-86,Jul-86,Aug-86,Sep-86,Oct-86,Nov-86,Dec-86,Jan-87,Feb-87,Mar-87,Apr-87,May-87,Jun-87,Jul-87,Aug-87,Sep-87,Oct-87,Nov-87,Dec-87,Jan-88,Feb-88,Mar-88,Apr-88,May-88,Jun-88,Jul-88,Aug-88,Sep-88,Oct-88,Nov-88,Dec-88,Jan-89,Feb-89,Mar-89,Apr-89,May-89,Jun-89,Jul-89,Aug-89,Sep-89,Oct-89,Nov-89,Dec-89,Jan-90,Feb-90,Mar-90,Apr-90,May-90,Jun-90,Jul-90,Aug-90,Sep-90,Oct-90,Nov-90,Dec-90,Jan-91,Feb-91,Mar-91,Apr-91,May-91,Jun-91,Jul-91,Aug-91,Sep-91,Oct-91,Nov-91,Dec-91,Jan-92,Feb-92,Mar-92,Apr-92,May-92,Jun-92,Jul-92,Aug-92,Sep-92,Oct-92,Nov-92,Dec-92,Jan-93,Feb-93,Mar-93,Apr-93,May-93,Jun-93,Jul-93,Aug-93,Sep-93,Oct-93,Nov-93,Dec-93,Jan-94,Feb-94,Mar-94,Apr-94,May-94,Jun-94,Jul-94,Aug-94,Sep-94,Oct-94,Nov-94,Dec-94,Jan-95,Feb-95,Mar-95,Apr-95,May-95,Jun-95,Jul-95,Aug-95,Sep-95,Oct-95,Nov-95,Dec-95,Jan-96,Feb-96,Mar-96,Apr-96,May-96,Jun-96,Jul-96,Aug-96,Sep-96,Oct-96,Nov-96,Dec-96,Jan-97,Feb-97,Mar-97,Apr-97,May-97,Jun-97,Jul-97,Aug-97,Sep-97,Oct-97,Nov-97,Dec-97,Jan-98,Feb-98,Mar-98,Apr-98,May-98,Jun-98,Jul-98,Aug-98,Sep-98,Oct-98,Nov-98,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24
NGRES1,,EXT,"Money and credit statistics","Central Bank of Nigeria","mill. of US dollars",1960M1,M,"External reserves",150.23,168.91,147.12,149.45,143.93,143.85,157.2,152.03,176.6,173.58,159.03,217.32,146.59,164.82,143.55,145.83,140.44,140.36,153.39,148.35,172.32,169.37,155.17,212.05,148.29,166.73,145.22,147.52,142.07,141.99,155.16,150.07,174.32,171.33,156.97,214.51,124.51,139.99,121.93,123.87,119.29,119.22,130.29,126.01,146.37,143.86,131.8,180.12,149.65,168.25,146.55,148.87,143.37,143.29,156.59,151.44,175.91,172.9,158.41,216.48,159.52,179.36,156.22,158.7,152.83,152.74,166.92,161.44,187.52,184.31,168.87,230.77,137.61,154.73,134.77,136.9,131.84,131.77,144,139.27,161.77,159,145.68,199.07,69.45,78.09,68.01,69.09,66.54,66.5,72.67,70.28,81.64,80.24,73.52,100.46,66.02,74.23,64.66,65.68,63.25,63.22,69.09,66.82,77.61,76.28,69.89,95.51,85.11,95.7,83.35,84.67,81.54,81.49,89.06,86.13,100.05,98.34,90.1,123.12,121.7,106,107.68,103.7,103.64,113.26,109.54,127.24,125.06,114.58,156.58,161.94,180.4,202.62,171.64,202.22,242.16,199,109.96,208.16,251.82,198.4,281.38,216.7,166.6,233.8,234,228.6,209.08,202.54,202.76,241.1,223.72,201,243.58,219.65,222.01,280.98,309.72,339.79,330.1,356.3,301.37,282.93,280.77,246.14,377.98,447,587.2,802.3,1029.5,1386.5,1484.8,1884.7,2133.1,2472.2,2823.6,2969.2,3452.3,3674.4,3690.3,3757.2,4115.7,3985.1,3789.5,3774.3,3593.8,3549.4,3702,3615,3583.7,3569.1,3441.3,3475.3,3881,3823.4,3773.4,3751.2,3734.7,3703.7,3704.4,3344.6,3286.3,3076.9,3220.4,3224.7,3241.2,3159.9,3124.3,2965.2,3064.6,3051.1,2993.7,3009.7,2814.5,2073.2,2676.1,2470.2,2179.7,1926.1,1840.9,1485.8,1523.5,1315.5,1385.5,1367.5,1298.9,1200.9,1233.4,1351.1,1231.2,1522.2,1748.7,1910,2388.6,2628.4,2858.7,2946.6,3059.8,3072.4,3412.7,3667.1,3970.1,4288,4496.4,4937.6,5206.6,5524,5395,5374.1,5462,5177.9,5163.6,5572.1,5283.3,6123.1,5515.1,5268.2,5105.2,4224.8,3467.8,2852.1,2441.6,1679.9,1726.6,977.4,773.8,756.7,858.3,857.3,804.5,871.5,1072.8,902.2,1043.3,1193.6,647,562.2,593.5,580.6,641.9,699.8,582.7,557.2,513.9,374.6,224.4,224.4,210.8,333.1,478.4,443,582.5,532.9,315.9,479.9,705.6,463.1,710.1,567.1,779.4,804.3,1191.9,1148.6,1031.6,804.7,758,784,1017.7,1236.5,1657.9,1308.9,1320.3,1030.8,893.1,859.7,986.2,828.8,948.1,2120.05,3292,2497.5,2836.6,2287.02,2558.1,9449.51,2651.8,4241.67,5831.55,3976.6,4889,7237.74,7255.09,4671.6,7504.59,7925.66,8240.6,8555.53,6438.41,5458.61,4478.81,5458.61,5132.01,5024.17,5204.93,5120.37,5229.1,4310.46,4769.78,4540.12,9236.52,5157.92,1079.31,1053.73,2430.32,2309.66,3033.53,2984.25,3047.62,3386.77,3960.74,3770.03,3696.2,3170.34,2644.47,2839.61,2884.81,2762.12,2828.85,3807.81,4541.45,4003.75,4682.28,4428.32,4222.38,4085.36,3902.19,3833.02,3681.72,3869.67,4023.91,3738.14,4149.3,4109.65,5517.36,4109.65,1885.98,2789.49,2834.3,2727.33,2764.4,2095.33,1762.82,1241.03,1554.61,8365.69,1016.36,9505.26,1351.74,1206.16,1351.39,1161.48,8647.24,7651.78,8830.28,8307.18,1429.59,7596.17,8388.87,9181.57,8466.9,9207.54,9948.17,9803.26,9658.35,1497.92,4689.69,7881.47,9009.11,1295.18,1217.14,8028.99,5481.87,7478.68,1429.44,1165.48,1156.85,1161.17,1159.01,1160.09,1611.11,1002.95,1437.33,1849.15,1848.1,1825.34,2072.76,1811.06,2218.05,2310.06,2808.98,3307.9,3403.91,4480.52,5352.18,6180.59,5664.65,5372.5,6141.33,6038.96,6645.6,6773.48,6750.37,6869.71,7222.22,7464.73,8402.39,8319.6,8318.31,7836.21,7947.26,7305.16,7298.06,8192.32,7933.69,7651.5,7107.5,6549.6,6274.9,5507.1,5115.1,4988.9,4772.3,4708.2,4971,5032.1,5343.5,5021.9,5424.6,5789.2,6494.8,6682.8,6692.6,6786.8,7272.4,7634.9,7958.6,8118.1,8788.5,9484.4,9386.1,9705,10016.25,10787.5,10176.3,10353.7,10166.7,10389.9,10204,10563.9,10581.68,10117.8,10267.1,9668.78,9768.47,9546.1,9403.4,9226.3,8674.7,8143.03,8089.2,7424,7741.9,7737.1,7681.1,7134.42,7655.06,8226.16,8216.82,8269.57,7673.09,7643.95,7448.96,7170.46,7305.84,7489.55,7467.78,8324,9352.4,9684.49,9975.91,10083.87,11441.36,12228.31,12482.4,13222.9,14657,16345.4,16955.02,19592.64,20554.09,21807.98,22210.2,23290.5,24367.12,25161.6,26951.24,28638.24,23921.01,27075.63,28279.06,31317.94,34319.11,36201.54,33063.87,34094.35,36479,38074.22,39247.82,40457.86,41477.69,42441.55,42298.11,43510.78,42550.61,42633.86,43530.55,43168.67,42626.2,43263.88,45010.4,47930.22,49209.74,49963.62,51333.15,54215.79,56908.42,59756.51,60815.85,59180.14,59157.15,60342.13,60201.74,62081.86,58534.15,57480.5,53000.36,50108.65,48113.06,47081.9,45914.47,44836.4,43462.74,43351.39,41754.31,43343.33,43054.77,43024.68,42382.49,42075.67,41410.1,40667.03,40322.01,38815.79,37468.44,37155.19,36769.65,34589.01,33597.02,33059.3,32339.25,33131.83,33246.07,33221.8,32835.33,32100.81,31890.91,32521.71,32914.97,31740.23,32594.69,32125.22,32639.78,34136.57,33857.37,35197.44,36660.89,36839.53,35412.5,36285.32,39509.81,40640.4,42167.41,42568.26,43830.42,45824.44,47295.85,47884.12,47903.09,47702.88,44957,45834.11,45428.84,44108.48,44155.11,43414.2,42847.31,40667.56,36923.61,37399.22,37105.27,35398.1,37330.03,39065.42,38705.71,38278.62,36280.25,35248.66,34241.54,32385.71,29566.99,29357.21,29829.75,28566.54,28335.21,31222.81,30637.17,29880.21,30336.36,29263.02,28284.82,27607.85,27568.38,27336.38,26614.81,26594.39,26505.5,25581.58,25031.93,23806.51,23689.87,25081.22,26990.58,28592.98,29975.38,29996.38,30749.28,29811.85,30340.96,30898.96,31278.95,33159.73,34323.59,38207.96,39347.47,41150.28,45274,46730.54,47438.22,46923.01,47157.9,45814.2,44606.79,42608.95,40651.23,43348.25,42594.84,42515.66,42328.96,44793.08,44474.29,44898.42,44747.03,43971.93,42062.42,40689.89,39614.8,38799.55,38092.72,36730.57,36599.89,33689.05,36459.48,36203.17,35779.68,35559.8,35511.93,35964.53,35580.48,34938.2,36476.89,35440.88,34461.46,35137.84,34320.73,34180.21,32990.71,33492.4,35979.76,41571.37,41300.11,40478.08,40230.8,39319.72,39668.53,39275.45,38540.45,38600.58,39163.65,38309.17,38353.33,37394.38,36872.09,36900.47,36608.23,36395.49,36048.4,35144.29,34957.63,34387.7,33713.4,33306.14,32977.15,32787.82,33687.99,32356.14,33217.57,32260.93,33677.44,32292.19
