Mnemonic,"Parent Mnemonic",Databank,"Data Family","Data Source","Units of Measure","First Observation",Frequency,"Name of Series",1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
NGRPA11,NGRPA6,REL,"National accounts","National Bureau of Statistics","millions of naira",1981,A,"2.5 Construction",851561.61,679200.42,598782.27,488143.29,336270.79,335758.58,367003.84,404395.72,421214.38,442274.21,459966.2,477904.06,501799,516853.08,530808.44,537177.87,571557.91,605850.87,628872.48,654027.49,732511.6,764328.51,831207.14,774859.94,868587,981454.9,1109313.11,1254300.33,1404496.02,1570973.47,1817829.82,1989464.28,2272376.69,2568464.75,2680216,2520852.18,2545991.32,2605287.77,2652540.16,2448716.21,2524386.15,2638925.05,2733059.98
