Mnemonic,"Parent Mnemonic",Databank,"Data Family","Data Source","Units of Measure","First Observation",Frequency,"Name of Series",1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
NGRPA8,NGRPA6,REL,"National accounts","National Bureau of Statistics","millions of naira",1981,A,"2.2  Manufacturing",1558696.7,1764893.89,1167888.87,1018906.87,1416787.79,1373662.1,1398100.91,1618254.62,1665089.44,1670733.56,1829335.45,1758605.72,1706701.44,1670724.21,1592491.14,1599938.11,1609831.34,1412443.97,1459023.5,1505663.91,1666488.14,1813813.2,1918093.17,2143453.96,2350990.31,2574290.94,2823534.93,3079037.61,3323411.68,3578641.72,4216191.3,4783659.43,5826358.45,6684217.74,6586618.64,6302232.45,6288896.8,6420590.28,6469831.88,6291592.13,6502257.604,6661391.84,6754959.28
