Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
NGA,2006-07-01,2006-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2006,2006,,39.950792,A,base year is 2015
NGA,2007-07-01,2007-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2007,2007,,40.534073,A,base year is 2015
NGA,2008-07-01,2008-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2008,2008,,48.885708,A,base year is 2015
NGA,2009-07-01,2009-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2009,2009,,55.110854,A,base year is 2015
NGA,2010-07-01,2010-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2010,2010,,63.072171,A,base year is 2015
NGA,2011-07-01,2011-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2011,2011,,67.720419,A,base year is 2015
NGA,2012-07-01,2012-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2012,2012,,75.891952,A,base year is 2015
NGA,2013-07-01,2013-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2013,2013,,83.429729,A,base year is 2015
NGA,2014-07-01,2014-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2014,2014,,91.640140,A,base year is 2015
NGA,2015-07-01,2015-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2015,2015,,100.816559,A,base year is 2015
NGA,2016-07-01,2016-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2016,2016,,116.621065,A,base year is 2015
NGA,2017-07-01,2017-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2017,2017,,140.167238,A,base year is 2015
NGA,2018-07-01,2018-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2018,2018,,158.137693,A,base year is 2015
NGA,2019-07-01,2019-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2019,2019,,179.221583,A,base year is 2015
NGA,2020-07-01,2020-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2020,2020,,206.827358,A,base year is 2015
NGA,2021-07-01,2021-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2021,2021,,250.109674,A,base year is 2015
NGA,2022-07-01,2022-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2022,2022,,304.989073,A,base year is 2015
NGA,2023-07-01,2023-07-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7007,July,2023,2023,,386.754872,A,base year is 2015
NGA,2000-08-01,2000-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2000,2000,,17.669356,A,base year is 2015
NGA,2001-08-01,2001-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2001,2001,,23.759207,A,base year is 2015
NGA,2002-08-01,2002-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2002,2002,,26.549612,A,base year is 2015
NGA,2003-08-01,2003-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2003,2003,,26.757667,A,base year is 2015
NGA,2004-08-01,2004-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2004,2004,,31.159735,A,base year is 2015
NGA,2005-08-01,2005-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2005,2005,,42.990128,A,base year is 2015
NGA,2006-08-01,2006-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2006,2006,,42.103437,A,base year is 2015
NGA,2007-08-01,2007-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2007,2007,,41.711096,A,base year is 2015
NGA,2008-08-01,2008-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2008,2008,,49.445448,A,base year is 2015
NGA,2009-08-01,2009-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2009,2009,,55.694135,A,base year is 2015
NGA,2010-08-01,2010-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2010,2010,,64.283148,A,base year is 2015
NGA,2011-08-01,2011-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2011,2011,,69.504222,A,base year is 2015
NGA,2012-08-01,2012-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2012,2012,,76.439678,A,base year is 2015
NGA,2013-08-01,2013-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2013,2013,,83.823737,A,base year is 2015
NGA,2014-08-01,2014-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2014,2014,,92.143850,A,base year is 2015
NGA,2015-08-01,2015-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2015,2015,,101.448104,A,base year is 2015
NGA,2016-08-01,2016-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2016,2016,,117.973499,A,base year is 2015
NGA,2017-08-01,2017-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2017,2017,,141.767369,A,base year is 2015
NGA,2018-08-01,2018-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2018,2018,,160.370273,A,base year is 2015
NGA,2019-08-01,2019-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2019,2019,,181.399433,A,base year is 2015
NGA,2020-08-01,2020-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2020,2020,,210.269129,A,base year is 2015
NGA,2021-08-01,2021-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2021,2021,,252.758660,A,base year is 2015
NGA,2022-08-01,2022-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2022,2022,,310.999461,A,base year is 2015
NGA,2023-08-01,2023-08-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7008,August,2023,2023,,401.641449,A,base year is 2015
NGA,2000-09-01,2000-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2000,2000,,17.455788,A,base year is 2015
NGA,2001-09-01,2001-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2001,2001,,24.388588,A,base year is 2015
NGA,2002-09-01,2002-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2002,2002,,26.086772,A,base year is 2015
NGA,2003-09-01,2003-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2003,2003,,27.743751,A,base year is 2015
NGA,2004-09-01,2004-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2004,2004,,31.818868,A,base year is 2015
NGA,2005-09-01,2005-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2005,2005,,41.104275,A,base year is 2015
NGA,2006-09-01,2006-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2006,2006,,42.822729,A,base year is 2015
NGA,2007-09-01,2007-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2007,2007,,42.639637,A,base year is 2015
NGA,2008-09-01,2008-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2008,2008,,49.861330,A,base year is 2015
NGA,2009-09-01,2009-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2009,2009,,56.015855,A,base year is 2015
NGA,2010-09-01,2010-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2010,2010,,63.945201,A,base year is 2015
NGA,2011-09-01,2011-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2011,2011,,69.974153,A,base year is 2015
NGA,2012-09-01,2012-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2012,2012,,77.294889,A,base year is 2015
NGA,2013-09-01,2013-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2013,2013,,84.543215,A,base year is 2015
NGA,2014-09-01,2014-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2014,2014,,92.692984,A,base year is 2015
NGA,2015-09-01,2015-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2015,2015,,102.095986,A,base year is 2015
NGA,2016-09-01,2016-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2016,2016,,118.919146,A,base year is 2015
NGA,2017-09-01,2017-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2017,2017,,142.995930,A,base year is 2015
NGA,2018-09-01,2018-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2018,2018,,161.969113,A,base year is 2015
NGA,2019-09-01,2019-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2019,2019,,183.743725,A,base year is 2015
NGA,2020-09-01,2020-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2020,2020,,214.199163,A,base year is 2015
NGA,2021-09-01,2021-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2021,2021,,255.926690,A,base year is 2015
NGA,2022-09-01,2022-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2022,2022,,315.455041,A,base year is 2015
NGA,2023-09-01,2023-09-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7009,September,2023,2023,,411.429007,A,base year is 2015
NGA,2000-10-01,2000-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2000,2000,,17.481951,A,base year is 2015
NGA,2001-10-01,2001-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2001,2001,,24.062132,A,base year is 2015
NGA,2002-10-01,2002-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2002,2002,,24.505395,A,base year is 2015
NGA,2003-10-01,2003-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2003,2003,,27.769907,A,base year is 2015
NGA,2004-10-01,2004-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2004,2004,,31.986267,A,base year is 2015
NGA,2005-10-01,2005-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2005,2005,,39.754622,A,base year is 2015
NGA,2006-10-01,2006-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2006,2006,,41.611703,A,base year is 2015
NGA,2007-10-01,2007-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2007,2007,,41.724174,A,base year is 2015
NGA,2008-10-01,2008-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2008,2008,,49.602385,A,base year is 2015
NGA,2009-10-01,2009-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2009,2009,,56.277416,A,base year is 2015
NGA,2010-10-01,2010-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2010,2010,,64.250261,A,base year is 2015
NGA,2011-10-01,2011-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2011,2011,,69.998583,A,base year is 2015
NGA,2012-10-01,2012-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2012,2012,,78.041612,A,base year is 2015
NGA,2013-10-01,2013-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2013,2013,,85.221563,A,base year is 2015
NGA,2014-10-01,2014-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2014,2014,,93.153952,A,base year is 2015
NGA,2015-10-01,2015-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2015,2015,,102.558544,A,base year is 2015
NGA,2016-10-01,2016-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2016,2016,,119.932664,A,base year is 2015
NGA,2017-10-01,2017-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2017,2017,,144.205402,A,base year is 2015
NGA,2018-10-01,2018-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2018,2018,,163.291351,A,base year is 2015
NGA,2019-10-01,2019-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2019,2019,,186.177531,A,base year is 2015
NGA,2020-10-01,2020-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2020,2020,,218.364534,A,base year is 2015
NGA,2021-10-01,2021-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2021,2021,,258.257287,A,base year is 2015
NGA,2022-10-01,2022-10-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7010,October,2022,2022,,319.304618,A,base year is 2015
NGA,2000-11-01,2000-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2000,2000,,17.477236,A,base year is 2015
NGA,2001-11-01,2001-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2001,2001,,23.191200,A,base year is 2015
NGA,2002-11-01,2002-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2002,2002,,24.948471,A,base year is 2015
NGA,2003-11-01,2003-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2003,2003,,28.125630,A,base year is 2015
NGA,2004-11-01,2004-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2004,2004,,32.328911,A,base year is 2015
NGA,2005-11-01,2005-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2005,2005,,38.622063,A,base year is 2015
NGA,2006-11-01,2006-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2006,2006,,40.745937,A,base year is 2015
NGA,2007-11-01,2007-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2007,2007,,42.153134,A,base year is 2015
NGA,2008-11-01,2008-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2008,2008,,49.652081,A,base year is 2015
NGA,2009-11-01,2009-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2009,2009,,56.324496,A,base year is 2015
NGA,2010-11-01,2010-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2010,2010,,64.357935,A,base year is 2015
NGA,2011-11-01,2011-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2011,2011,,70.473225,A,base year is 2015
NGA,2012-11-01,2012-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2012,2012,,78.616396,A,base year is 2015
NGA,2013-11-01,2013-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2013,2013,,85.898035,A,base year is 2015
NGA,2014-11-01,2014-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2014,2014,,93.729614,A,base year is 2015
NGA,2015-11-01,2015-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2015,2015,,103.361407,A,base year is 2015
NGA,2016-11-01,2016-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2016,2016,,120.982346,A,base year is 2015
NGA,2017-11-01,2017-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2017,2017,,145.474245,A,base year is 2015
NGA,2018-11-01,2018-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2018,2018,,164.762025,A,base year is 2015
NGA,2019-11-01,2019-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2019,2019,,188.493032,A,base year is 2015
NGA,2020-11-01,2020-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2020,2020,,222.799359,A,base year is 2015
NGA,2021-11-01,2021-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2021,2021,,261.017870,A,base year is 2015
NGA,2022-11-01,2022-11-30,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7011,November,2022,2022,,323.745740,A,base year is 2015
NGA,2000-12-01,2000-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2000,2000,,17.769176,A,base year is 2015
NGA,2001-12-01,2001-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2001,2001,,22.982924,A,base year is 2015
NGA,2002-12-01,2002-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2002,2002,,25.198716,A,base year is 2015
NGA,2003-12-01,2003-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2003,2003,,29.164026,A,base year is 2015
NGA,2004-12-01,2004-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2004,2004,,32.642784,A,base year is 2015
NGA,2005-12-01,2005-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2005,2005,,37.622901,A,base year is 2015
NGA,2006-12-01,2006-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2006,2006,,39.113798,A,base year is 2015
NGA,2007-12-01,2007-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2007,2007,,42.464391,A,base year is 2015
NGA,2008-12-01,2008-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2008,2008,,49.950260,A,base year is 2015
NGA,2009-12-01,2009-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2009,2009,,57.840695,A,base year is 2015
NGA,2010-12-01,2010-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2010,2010,,65.034140,A,base year is 2015
NGA,2011-12-01,2011-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2011,2011,,71.973743,A,base year is 2015
NGA,2012-12-01,2012-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2012,2012,,79.371082,A,base year is 2015
NGA,2013-12-01,2013-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2013,2013,,86.679479,A,base year is 2015
NGA,2014-12-01,2014-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2014,2014,,94.589902,A,base year is 2015
NGA,2015-12-01,2015-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2015,2015,,104.562596,A,base year is 2015
NGA,2016-12-01,2016-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2016,2016,,122.586982,A,base year is 2015
NGA,2017-12-01,2017-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2017,2017,,146.325750,A,base year is 2015
NGA,2018-12-01,2018-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2018,2018,,166.099407,A,base year is 2015
NGA,2019-12-01,2019-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2019,2019,,190.323452,A,base year is 2015
NGA,2020-12-01,2020-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2020,2020,,227.344998,A,base year is 2015
NGA,2021-12-01,2021-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2021,2021,,266.712454,A,base year is 2015
NGA,2022-12-01,2022-12-31,159,'566,Nigeria,23013,"Consumer Prices, Food Indices (2015 = 100)",6125,Value,7012,December,2022,2022,,329.813056,A,base year is 2015
NGA,2000-01-01,2000-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2000,2000,,16.975827,A,base year is 2015
NGA,2001-01-01,2001-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2001,2001,,19.970784,A,base year is 2015
NGA,2002-01-01,2002-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2002,2002,,23.675762,A,base year is 2015
NGA,2003-01-01,2003-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2003,2003,,26.183308,A,base year is 2015
NGA,2004-01-01,2004-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2004,2004,,32.046461,A,base year is 2015
NGA,2005-01-01,2005-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2005,2005,,35.199454,A,base year is 2015
NGA,2006-01-01,2006-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2006,2006,,38.968518,A,base year is 2015
NGA,2007-01-01,2007-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2007,2007,,42.075777,A,base year is 2015
NGA,2008-01-01,2008-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2008,2008,,45.680735,A,base year is 2015
NGA,2009-01-01,2009-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2009,2009,,52.091641,A,base year is 2015
NGA,2010-01-01,2010-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2010,2010,,59.591619,A,base year is 2015
NGA,2011-01-01,2011-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2011,2011,,66.790087,A,base year is 2015
NGA,2012-01-01,2012-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2012,2012,,75.222983,A,base year is 2015
NGA,2013-01-01,2013-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2013,2013,,82.016542,A,base year is 2015
NGA,2014-01-01,2014-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2014,2014,,88.558629,A,base year is 2015
NGA,2015-01-01,2015-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2015,2015,,95.782406,A,base year is 2015
NGA,2016-01-01,2016-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2016,2016,,104.993517,A,base year is 2015
NGA,2017-01-01,2017-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2017,2017,,124.647086,A,base year is 2015
NGA,2018-01-01,2018-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2018,2018,,143.502130,A,base year is 2015
NGA,2019-01-01,2019-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2019,2019,,159.824182,A,base year is 2015
NGA,2020-01-01,2020-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2020,2020,,179.214540,A,base year is 2015
NGA,2021-01-01,2021-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2021,2021,,208.724629,A,base year is 2015
NGA,2022-01-01,2022-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2022,2022,,241.286807,A,base year is 2015
NGA,2023-01-01,2023-01-31,159,'566,Nigeria,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2023,2023,,293.926721,A,base year is 2015
